Nazwa zmiennej	Etykieta zmiennej	Etykieta zmiennej.1	Katalog	Katalog.1	Grupa zmiennych	Grupa zmiennych w innym języku	Ukryta	Waga (0/1)	Długość roku	Atrybuty (n)	atrybut pisma	atrybut wskaźnika	atrybut wskaźnika slcwwr	atrybut wskaźnika slcwwc	atrybut wartości wskaźnika	Grupa zakresu danych	Archiwum
SLPLGW73_zasieg	CDTP1:Gazeta Wrocławska - Środa_zasieg	CDTP1:Gazeta Wrocławska - Środa_zasieg			0	0	1	0	0	0	2241	airatrybut_zasieg	0	0	airatrybut3_zasieg	dane pism	nigdy_archiwum
SLPLGW74_zasieg	CDTP1:Gazeta Wrocławska - Czwartek_zasieg	CDTP1:Gazeta Wrocławska - Czwartek_zasieg			0	0	1	0	0	0	2241	airatrybut_zasieg	0	0	airatrybut4_zasieg	dane pism	nigdy_archiwum
SLPLGW75_zasieg	CDTP1:Gazeta Wrocławska - Piątek_zasieg	CDTP1:Gazeta Wrocławska - Piątek_zasieg			0	0	1	0	0	0	2241	airatrybut_zasieg	0	0	airatrybut5_zasieg	dane pism	nigdy_archiwum
SLPLGW76_zasieg	CDTP1:Gazeta Wrocławska - Sobota_zasieg	CDTP1:Gazeta Wrocławska - Sobota_zasieg			0	0	1	0	0	0	2241	airatrybut_zasieg	0	0	airatrybut6_zasieg	dane pism	nigdy_archiwum
SPORT71_zasieg	CDTP1:Sport - Poniedziałek_zasieg	CDTP1:Sport - Poniedziałek_zasieg			0	0	1	0	0	0	1100	airatrybut_zasieg	0	0	airatrybut1_zasieg	dane pism	nigdy_archiwum
SPORT72_zasieg	CDTP1:Sport - Wtorek_zasieg	CDTP1:Sport - Wtorek_zasieg			0	0	1	0	0	0	1100	airatrybut_zasieg	0	0	airatrybut2_zasieg	dane pism	nigdy_archiwum
SPORT73_zasieg	CDTP1:Sport - Środa_zasieg	CDTP1:Sport - Środa_zasieg			0	0	1	0	0	0	1100	airatrybut_zasieg	0	0	airatrybut3_zasieg	dane pism	nigdy_archiwum
SPORT74_zasieg	CDTP1:Sport - Czwartek_zasieg	CDTP1:Sport - Czwartek_zasieg			0	0	1	0	0	0	1100	airatrybut_zasieg	0	0	airatrybut4_zasieg	dane pism	nigdy_archiwum
SPORT75_zasieg	CDTP1:Sport - Piątek_zasieg	CDTP1:Sport - Piątek_zasieg			0	0	1	0	0	0	1100	airatrybut_zasieg	0	0	airatrybut5_zasieg	dane pism	nigdy_archiwum
SPORT76_zasieg	CDTP1:Sport - Sobota_zasieg	CDTP1:Sport - Sobota_zasieg			0	0	1	0	0	0	1100	airatrybut_zasieg	0	0	airatrybut6_zasieg	dane pism	nigdy_archiwum
SUPEX71_zasieg	CDTP1:Super Express - Poniedziałek_zasieg	CDTP1:Super Express - Poniedziałek_zasieg			0	0	1	0	0	0	1110	airatrybut_zasieg	0	0	airatrybut1_zasieg	dane pism	nigdy_archiwum
SUPEX72_zasieg	CDTP1:Super Express - Wtorek_zasieg	CDTP1:Super Express - Wtorek_zasieg			0	0	1	0	0	0	1110	airatrybut_zasieg	0	0	airatrybut2_zasieg	dane pism	nigdy_archiwum
SUPEX73_zasieg	CDTP1:Super Express - Środa_zasieg	CDTP1:Super Express - Środa_zasieg			0	0	1	0	0	0	1110	airatrybut_zasieg	0	0	airatrybut3_zasieg	dane pism	nigdy_archiwum
SUPEX74_zasieg	CDTP1:Super Express - Czwartek_zasieg	CDTP1:Super Express - Czwartek_zasieg			0	0	1	0	0	0	1110	airatrybut_zasieg	0	0	airatrybut4_zasieg	dane pism	nigdy_archiwum
SUPEX75_zasieg	CDTP1:Super Express - Piątek_zasieg	CDTP1:Super Express - Piątek_zasieg			0	0	1	0	0	0	1110	airatrybut_zasieg	0	0	airatrybut5_zasieg	dane pism	nigdy_archiwum
SUPEX76_zasieg	CDTP1:Super Express - Sobota_zasieg	CDTP1:Super Express - Sobota_zasieg			0	0	1	0	0	0	1110	airatrybut_zasieg	0	0	airatrybut6_zasieg	dane pism	nigdy_archiwum
SUPNOW71_zasieg	CDTP1:Super Nowości - Poniedziałek_zasieg	CDTP1:Super Nowości - Poniedziałek_zasieg			0	0	1	0	0	0	2620	airatrybut_zasieg	0	0	airatrybut1_zasieg	dane pism	nigdy_archiwum
SUPNOW72_zasieg	CDTP1:Super Nowości - Wtorek_zasieg	CDTP1:Super Nowości - Wtorek_zasieg			0	0	1	0	0	0	2620	airatrybut_zasieg	0	0	airatrybut2_zasieg	dane pism	nigdy_archiwum
SUPNOW73_zasieg	CDTP1:Super Nowości - Środa_zasieg	CDTP1:Super Nowości - Środa_zasieg			0	0	1	0	0	0	2620	airatrybut_zasieg	0	0	airatrybut3_zasieg	dane pism	nigdy_archiwum
SUPNOW74_zasieg	CDTP1:Super Nowości - Czwartek_zasieg	CDTP1:Super Nowości - Czwartek_zasieg			0	0	1	0	0	0	2620	airatrybut_zasieg	0	0	airatrybut4_zasieg	dane pism	nigdy_archiwum
SUPNOW75_zasieg	CDTP1:Super Nowości - Piątek_zasieg	CDTP1:Super Nowości - Piątek_zasieg			0	0	1	0	0	0	2620	airatrybut_zasieg	0	0	airatrybut5_zasieg	dane pism	nigdy_archiwum
TRYBOP71_zasieg	CDTP1:Nowa Trybuna Opolska - Poniedziałek_zasieg	CDTP1:Nowa Trybuna Opolska - Poniedziałek_zasieg			0	0	1	0	0	0	2390	airatrybut_zasieg	0	0	airatrybut1_zasieg	dane pism	nigdy_archiwum
TRYBOP72_zasieg	CDTP1:Nowa Trybuna Opolska - Wtorek_zasieg	CDTP1:Nowa Trybuna Opolska - Wtorek_zasieg			0	0	1	0	0	0	2390	airatrybut_zasieg	0	0	airatrybut2_zasieg	dane pism	nigdy_archiwum
TRYBOP73_zasieg	CDTP1:Nowa Trybuna Opolska - Środa_zasieg	CDTP1:Nowa Trybuna Opolska - Środa_zasieg			0	0	1	0	0	0	2390	airatrybut_zasieg	0	0	airatrybut3_zasieg	dane pism	nigdy_archiwum
TRYBOP74_zasieg	CDTP1:Nowa Trybuna Opolska - Czwartek_zasieg	CDTP1:Nowa Trybuna Opolska - Czwartek_zasieg			0	0	1	0	0	0	2390	airatrybut_zasieg	0	0	airatrybut4_zasieg	dane pism	nigdy_archiwum
TRYBOP75_zasieg	CDTP1:Nowa Trybuna Opolska - Piątek_zasieg	CDTP1:Nowa Trybuna Opolska - Piątek_zasieg			0	0	1	0	0	0	2390	airatrybut_zasieg	0	0	airatrybut5_zasieg	dane pism	nigdy_archiwum
TRYBOP76_zasieg	CDTP1:Nowa Trybuna Opolska - Sobota_zasieg	CDTP1:Nowa Trybuna Opolska - Sobota_zasieg			0	0	1	0	0	0	2390	airatrybut_zasieg	0	0	airatrybut6_zasieg	dane pism	nigdy_archiwum
DLWD71_GI1	CDTP1:Dziennik Łódzki - Poniedziałek_GI1	CDTP1:Dziennik Łódzki - Poniedziałek_GI1			0	0	1	0	0	0	2144	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
DLWD72_GI1	CDTP1:Dziennik Łódzki - Wtorek_GI1	CDTP1:Dziennik Łódzki - Wtorek_GI1			0	0	1	0	0	0	2144	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
DLWD73_GI1	CDTP1:Dziennik Łódzki - Środa_GI1	CDTP1:Dziennik Łódzki - Środa_GI1			0	0	1	0	0	0	2144	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
DLWD74_GI1	CDTP1:Dziennik Łódzki - Czwartek_GI1	CDTP1:Dziennik Łódzki - Czwartek_GI1			0	0	1	0	0	0	2144	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
DLWD75_GI1	CDTP1:Dziennik Łódzki - Piątek_GI1	CDTP1:Dziennik Łódzki - Piątek_GI1			0	0	1	0	0	0	2144	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
DLWD76_GI1	CDTP1:Dziennik Łódzki - Sobota_GI1	CDTP1:Dziennik Łódzki - Sobota_GI1			0	0	1	0	0	0	2144	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
DSPORT71_GI1	CDTP1:Przegląd Sportowy - Poniedziałek_GI1	CDTP1:Przegląd Sportowy - Poniedziałek_GI1			0	0	1	0	0	0	1191	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
DSPORT72_GI1	CDTP1:Przegląd Sportowy - Wtorek_GI1	CDTP1:Przegląd Sportowy - Wtorek_GI1			0	0	1	0	0	0	1191	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
DSPORT73_GI1	CDTP1:Przegląd Sportowy - Środa_GI1	CDTP1:Przegląd Sportowy - Środa_GI1			0	0	1	0	0	0	1191	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
DSPORT74_GI1	CDTP1:Przegląd Sportowy - Czwartek_GI1	CDTP1:Przegląd Sportowy - Czwartek_GI1			0	0	1	0	0	0	1191	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
DSPORT75_GI1	CDTP1:Przegląd Sportowy - Piątek_GI1	CDTP1:Przegląd Sportowy - Piątek_GI1			0	0	1	0	0	0	1191	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
DSPORT76_GI1	CDTP1:Przegląd Sportowy - Sobota_GI1	CDTP1:Przegląd Sportowy - Sobota_GI1			0	0	1	0	0	0	1191	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
DZBAL71_GI1	CDTP1:Dziennik Bałtycki - Poniedziałek_GI1	CDTP1:Dziennik Bałtycki - Poniedziałek_GI1			0	0	1	0	0	0	2020	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
DZBAL72_GI1	CDTP1:Dziennik Bałtycki - Wtorek_GI1	CDTP1:Dziennik Bałtycki - Wtorek_GI1			0	0	1	0	0	0	2020	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
DZBAL73_GI1	CDTP1:Dziennik Bałtycki - Środa_GI1	CDTP1:Dziennik Bałtycki - Środa_GI1			0	0	1	0	0	0	2020	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
DZBAL74_GI1	CDTP1:Dziennik Bałtycki - Czwartek_GI1	CDTP1:Dziennik Bałtycki - Czwartek_GI1			0	0	1	0	0	0	2020	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
DZBAL75_GI1	CDTP1:Dziennik Bałtycki - Piątek_GI1	CDTP1:Dziennik Bałtycki - Piątek_GI1			0	0	1	0	0	0	2020	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
DZBAL76_GI1	CDTP1:Dziennik Bałtycki - Sobota_GI1	CDTP1:Dziennik Bałtycki - Sobota_GI1			0	0	1	0	0	0	2020	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
DZPOL71_GI1	CDTP1:Dziennik Polski - Poniedziałek_GI1	CDTP1:Dziennik Polski - Poniedziałek_GI1			0	0	1	0	0	0	2060	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
DZPOL72_GI1	CDTP1:Dziennik Polski - Wtorek_GI1	CDTP1:Dziennik Polski - Wtorek_GI1			0	0	1	0	0	0	2060	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
DZPOL73_GI1	CDTP1:Dziennik Polski - Środa_GI1	CDTP1:Dziennik Polski - Środa_GI1			0	0	1	0	0	0	2060	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
DZPOL74_GI1	CDTP1:Dziennik Polski - Czwartek_GI1	CDTP1:Dziennik Polski - Czwartek_GI1			0	0	1	0	0	0	2060	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
DZPOL75_GI1	CDTP1:Dziennik Polski - Piątek_GI1	CDTP1:Dziennik Polski - Piątek_GI1			0	0	1	0	0	0	2060	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
DZPOL76_GI1	CDTP1:Dziennik Polski - Sobota_GI1	CDTP1:Dziennik Polski - Sobota_GI1			0	0	1	0	0	0	2060	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
DZZACH71_GI1	CDTP1:Dziennik Zachodni - Poniedziałek_GI1	CDTP1:Dziennik Zachodni - Poniedziałek_GI1			0	0	1	0	0	0	2110	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
DZZACH72_GI1	CDTP1:Dziennik Zachodni - Wtorek_GI1	CDTP1:Dziennik Zachodni - Wtorek_GI1			0	0	1	0	0	0	2110	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
DZZACH73_GI1	CDTP1:Dziennik Zachodni - Środa_GI1	CDTP1:Dziennik Zachodni - Środa_GI1			0	0	1	0	0	0	2110	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
DZZACH74_GI1	CDTP1:Dziennik Zachodni - Czwartek_GI1	CDTP1:Dziennik Zachodni - Czwartek_GI1			0	0	1	0	0	0	2110	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
DZZACH75_GI1	CDTP1:Dziennik Zachodni - Piątek_GI1	CDTP1:Dziennik Zachodni - Piątek_GI1			0	0	1	0	0	0	2110	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
DZZACH76_GI1	CDTP1:Dziennik Zachodni - Sobota_GI1	CDTP1:Dziennik Zachodni - Sobota_GI1			0	0	1	0	0	0	2110	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
DZLUB71_GI1	CDTP1:Dziennik Wschodni - Poniedziałek_GI1	CDTP1:Dziennik Wschodni - Poniedziałek_GI1			0	0	1	0	0	0	2030	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
DZLUB72_GI1	CDTP1:Dziennik Wschodni - Wtorek_GI1	CDTP1:Dziennik Wschodni - Wtorek_GI1			0	0	1	0	0	0	2030	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
DZLUB73_GI1	CDTP1:Dziennik Wschodni - Środa_GI1	CDTP1:Dziennik Wschodni - Środa_GI1			0	0	1	0	0	0	2030	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
DZLUB74_GI1	CDTP1:Dziennik Wschodni - Czwartek_GI1	CDTP1:Dziennik Wschodni - Czwartek_GI1			0	0	1	0	0	0	2030	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
DZLUB75_GI1	CDTP1:Dziennik Wschodni - Piątek_GI1	CDTP1:Dziennik Wschodni - Piątek_GI1			0	0	1	0	0	0	2030	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
DZLUB76_GI1	CDTP1:Dziennik Wschodni - Sobota_GI1	CDTP1:Dziennik Wschodni - Sobota_GI1			0	0	1	0	0	0	2030	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
ECHOD71_GI1	CDTP1:Echo Dnia - Poniedziałek_GI1	CDTP1:Echo Dnia - Poniedziałek_GI1			0	0	1	0	0	0	2120	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
ECHOD72_GI1	CDTP1:Echo Dnia - Wtorek_GI1	CDTP1:Echo Dnia - Wtorek_GI1			0	0	1	0	0	0	2120	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
ECHOD73_GI1	CDTP1:Echo Dnia - Środa_GI1	CDTP1:Echo Dnia - Środa_GI1			0	0	1	0	0	0	2120	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
ECHOD74_GI1	CDTP1:Echo Dnia - Czwartek_GI1	CDTP1:Echo Dnia - Czwartek_GI1			0	0	1	0	0	0	2120	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
ECHOD75_GI1	CDTP1:Echo Dnia - Piątek_GI1	CDTP1:Echo Dnia - Piątek_GI1			0	0	1	0	0	0	2120	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
ECHOD76_GI1	CDTP1:Echo Dnia - Sobota_GI1	CDTP1:Echo Dnia - Sobota_GI1			0	0	1	0	0	0	2120	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
EXBYD71_GI1	CDTP1:Express Bydgoski - Poniedziałek_GI1	CDTP1:Express Bydgoski - Poniedziałek_GI1			0	0	1	0	0	0	2140	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
EXBYD72_GI1	CDTP1:Express Bydgoski - Wtorek_GI1	CDTP1:Express Bydgoski - Wtorek_GI1			0	0	1	0	0	0	2140	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
EXBYD73_GI1	CDTP1:Express Bydgoski - Środa_GI1	CDTP1:Express Bydgoski - Środa_GI1			0	0	1	0	0	0	2140	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
EXBYD74_GI1	CDTP1:Express Bydgoski - Czwartek_GI1	CDTP1:Express Bydgoski - Czwartek_GI1			0	0	1	0	0	0	2140	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
EXBYD75_GI1	CDTP1:Express Bydgoski - Piątek_GI1	CDTP1:Express Bydgoski - Piątek_GI1			0	0	1	0	0	0	2140	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
EXBYD76_GI1	CDTP1:Express Bydgoski - Sobota_GI1	CDTP1:Express Bydgoski - Sobota_GI1			0	0	1	0	0	0	2140	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
EXIL71_GI1	CDTP1:Express Ilustrowany - Poniedziałek_GI1	CDTP1:Express Ilustrowany - Poniedziałek_GI1			0	0	1	0	0	0	2150	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
EXIL72_GI1	CDTP1:Express Ilustrowany - Wtorek_GI1	CDTP1:Express Ilustrowany - Wtorek_GI1			0	0	1	0	0	0	2150	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
EXIL73_GI1	CDTP1:Express Ilustrowany - Środa_GI1	CDTP1:Express Ilustrowany - Środa_GI1			0	0	1	0	0	0	2150	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
EXIL74_GI1	CDTP1:Express Ilustrowany - Czwartek_GI1	CDTP1:Express Ilustrowany - Czwartek_GI1			0	0	1	0	0	0	2150	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
EXIL75_GI1	CDTP1:Express Ilustrowany - Piątek_GI1	CDTP1:Express Ilustrowany - Piątek_GI1			0	0	1	0	0	0	2150	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
EXIL76_GI1	CDTP1:Express Ilustrowany - Sobota_GI1	CDTP1:Express Ilustrowany - Sobota_GI1			0	0	1	0	0	0	2150	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
FAKT71_GI1	CDTP1:Fakt Gazeta Codzienna - Poniedziałek_GI1	CDTP1:Fakt Gazeta Codzienna - Poniedziałek_GI1			0	0	1	0	0	0	1194	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
FAKT72_GI1	CDTP1:Fakt Gazeta Codzienna - Wtorek_GI1	CDTP1:Fakt Gazeta Codzienna - Wtorek_GI1			0	0	1	0	0	0	1194	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
FAKT73_GI1	CDTP1:Fakt Gazeta Codzienna - Środa_GI1	CDTP1:Fakt Gazeta Codzienna - Środa_GI1			0	0	1	0	0	0	1194	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
FAKT74_GI1	CDTP1:Fakt Gazeta Codzienna - Czwartek_GI1	CDTP1:Fakt Gazeta Codzienna - Czwartek_GI1			0	0	1	0	0	0	1194	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
FAKT75_GI1	CDTP1:Fakt Gazeta Codzienna - Piątek_GI1	CDTP1:Fakt Gazeta Codzienna - Piątek_GI1			0	0	1	0	0	0	1194	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
FAKT76_GI1	CDTP1:Fakt Gazeta Codzienna - Sobota_GI1	CDTP1:Fakt Gazeta Codzienna - Sobota_GI1			0	0	1	0	0	0	1194	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
GAZGIE71_GI1	CDTP1:Parkiet Gazeta Giełdy - Poniedziałek_GI1	CDTP1:Parkiet Gazeta Giełdy - Poniedziałek_GI1			0	0	1	0	0	0	1050	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
GAZGIE72_GI1	CDTP1:Parkiet Gazeta Giełdy - Wtorek_GI1	CDTP1:Parkiet Gazeta Giełdy - Wtorek_GI1			0	0	1	0	0	0	1050	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
GAZGIE73_GI1	CDTP1:Parkiet Gazeta Giełdy - Środa_GI1	CDTP1:Parkiet Gazeta Giełdy - Środa_GI1			0	0	1	0	0	0	1050	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
GAZGIE74_GI1	CDTP1:Parkiet Gazeta Giełdy - Czwartek_GI1	CDTP1:Parkiet Gazeta Giełdy - Czwartek_GI1			0	0	1	0	0	0	1050	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
GAZGIE75_GI1	CDTP1:Parkiet Gazeta Giełdy - Piątek_GI1	CDTP1:Parkiet Gazeta Giełdy - Piątek_GI1			0	0	1	0	0	0	1050	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
GAZGIE76_GI1	CDTP1:Parkiet Gazeta Giełdy - Sobota_GI1	CDTP1:Parkiet Gazeta Giełdy - Sobota_GI1			0	0	1	0	0	0	1050	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
GAZWYB71_GI1	CDTP1:Gazeta Wyborcza - Poniedziałek_GI1	CDTP1:Gazeta Wyborcza - Poniedziałek_GI1			0	0	1	0	0	0	1020	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
GAZWYB72_GI1	CDTP1:Gazeta Wyborcza - Wtorek_GI1	CDTP1:Gazeta Wyborcza - Wtorek_GI1			0	0	1	0	0	0	1020	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
GAZWYB73_GI1	CDTP1:Gazeta Wyborcza - Środa_GI1	CDTP1:Gazeta Wyborcza - Środa_GI1			0	0	1	0	0	0	1020	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
GAZWYB74_GI1	CDTP1:Gazeta Wyborcza - Czwartek_GI1	CDTP1:Gazeta Wyborcza - Czwartek_GI1			0	0	1	0	0	0	1020	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
GAZWYB75_GI1	CDTP1:Gazeta Wyborcza - Piątek_GI1	CDTP1:Gazeta Wyborcza - Piątek_GI1			0	0	1	0	0	0	1020	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
GAZWYB76_GI1	CDTP1:Gazeta Wyborcza - Sobota_GI1	CDTP1:Gazeta Wyborcza - Sobota_GI1			0	0	1	0	0	0	1020	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
GKRAK71_GI1	CDTP1:Gazeta Krakowska - Poniedziałek_GI1	CDTP1:Gazeta Krakowska - Poniedziałek_GI1			0	0	1	0	0	0	2180	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
GKRAK72_GI1	CDTP1:Gazeta Krakowska - Wtorek_GI1	CDTP1:Gazeta Krakowska - Wtorek_GI1			0	0	1	0	0	0	2180	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
GKRAK73_GI1	CDTP1:Gazeta Krakowska - Środa_GI1	CDTP1:Gazeta Krakowska - Środa_GI1			0	0	1	0	0	0	2180	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
GKRAK74_GI1	CDTP1:Gazeta Krakowska - Czwartek_GI1	CDTP1:Gazeta Krakowska - Czwartek_GI1			0	0	1	0	0	0	2180	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
GKRAK75_GI1	CDTP1:Gazeta Krakowska - Piątek_GI1	CDTP1:Gazeta Krakowska - Piątek_GI1			0	0	1	0	0	0	2180	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
GKRAK76_GI1	CDTP1:Gazeta Krakowska - Sobota_GI1	CDTP1:Gazeta Krakowska - Sobota_GI1			0	0	1	0	0	0	2180	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
GLDZPM71_GI1	CDTP1:Głos-Dziennik Pomorza - Poniedziałek_GI1	CDTP1:Głos-Dziennik Pomorza - Poniedziałek_GI1			0	0	1	0	0	0	2281	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
GLDZPM72_GI1	CDTP1:Głos-Dziennik Pomorza - Wtorek_GI1	CDTP1:Głos-Dziennik Pomorza - Wtorek_GI1			0	0	1	0	0	0	2281	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
GLDZPM73_GI1	CDTP1:Głos-Dziennik Pomorza - Środa_GI1	CDTP1:Głos-Dziennik Pomorza - Środa_GI1			0	0	1	0	0	0	2281	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
GLDZPM74_GI1	CDTP1:Głos-Dziennik Pomorza - Czwartek_GI1	CDTP1:Głos-Dziennik Pomorza - Czwartek_GI1			0	0	1	0	0	0	2281	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
GLDZPM75_GI1	CDTP1:Głos-Dziennik Pomorza - Piątek_GI1	CDTP1:Głos-Dziennik Pomorza - Piątek_GI1			0	0	1	0	0	0	2281	airatrybut_GI1	0	0	airatrybut5_GI1	dane pism	nigdy_archiwum
GLDZPM76_GI1	CDTP1:Głos-Dziennik Pomorza - Sobota_GI1	CDTP1:Głos-Dziennik Pomorza - Sobota_GI1			0	0	1	0	0	0	2281	airatrybut_GI1	0	0	airatrybut6_GI1	dane pism	nigdy_archiwum
GLUBU71_GI1	CDTP1:Gazeta Lubuska - Poniedziałek_GI1	CDTP1:Gazeta Lubuska - Poniedziałek_GI1			0	0	1	0	0	0	2190	airatrybut_GI1	0	0	airatrybut1_GI1	dane pism	nigdy_archiwum
GLUBU72_GI1	CDTP1:Gazeta Lubuska - Wtorek_GI1	CDTP1:Gazeta Lubuska - Wtorek_GI1			0	0	1	0	0	0	2190	airatrybut_GI1	0	0	airatrybut2_GI1	dane pism	nigdy_archiwum
GLUBU73_GI1	CDTP1:Gazeta Lubuska - Środa_GI1	CDTP1:Gazeta Lubuska - Środa_GI1			0	0	1	0	0	0	2190	airatrybut_GI1	0	0	airatrybut3_GI1	dane pism	nigdy_archiwum
GLUBU74_GI1	CDTP1:Gazeta Lubuska - Czwartek_GI1	CDTP1:Gazeta Lubuska - Czwartek_GI1			0	0	1	0	0	0	2190	airatrybut_GI1	0	0	airatrybut4_GI1	dane pism	nigdy_archiwum
